研报名称,机构名称,发布时间,行业,研报地址
免税行业跟踪：海南赴岛游维持高景气，免税折扣持续收紧,东吴证券,2023-04-23,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304221585716407
社会服务行业简评报告：3月社零显著回暖，珠宝消费复苏亮眼,首创证券,2023-04-20,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304201585624672
社会服务：米奥会展年报点评：22全年业绩超预告上限、单Q4业绩创新高，23年复苏强劲、Q1预收款超预期,天风证券,2023-04-20,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304201585617078
社会服务行业点评报告：淄博烧烤验证社服高景气度，重视核心标的,浙商证券,2023-04-20,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304201585603602
社会服务行业周报：消博会提振离岛免税，五一出行有望创五年新高,中银证券,2023-04-18,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304181585526294
消费者服务行业周报：五一旅游需求爆发，多地预订量赶超疫前,山西证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585517397
社会服务行业周观点：五一假期旅游市场消费有望出现井喷，离岛免税购物热度持续攀升,万联证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585504482
社会服务行业周报：政策支持五一文旅全面复苏，大丰文体旅新商业战略发布会成功举办,开源证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585492745
社会服务行业投资策略周报：五一预定数据高增，关注出行链机会,财通证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585492726
社会服务行业周报：继续看好五一假期对板块催化,中国银河,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585492673
社服教育周报：五一假期临近旅游市场热，强烈建议关注AI+教育,平安证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585490766
社服周观点：“五一”假期前瞻数据基本恢复至疫情前，出行主线表现可期,民生证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585490763
免税行业周报（4月第2周）：一季度海南离岛免税店总销售额达203亿元，同比增长29%,浙商证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585490492
消费服务行业周报：五一国内出游订单超越2019年同期，关注出行修复提速机会,东莞证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585490426
社服行业周报：居民出行需求加速释放，关注新一轮景气周期打开,上海证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585489577
新消费周观点：出行需求恢复拉动消费，重点布局高景气度消费赛道,信达证券,2023-04-17,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304161585488849
社会服务行业·周观点：广东拟将数据要素纳入GDP核算，AI方兴未艾,中航证券,2023-04-16,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304161585486990
社服零售行业周报：一季度板块逐步回暖，坚定后续复苏信心,华西证券,2023-04-16,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304161585486969
社服行业周报：曲江文旅周内涨61%，五一国内游订单创5年最高,国联证券,2023-04-16,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304161585486930
社会服务行业：疫后出行持续修复，优选主线和标的,东兴证券,2023-04-14,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304141585477186
